id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio
T45A3829C6C,2024-12,2024-12-25,2025-01-14,2025-02-14,True,15.3,213.95,21.4,25.67,261.02,False,domestico,True
T0F2B41D96D,2024-12,2024-12-27,2025-01-16,2025-01-23,True,30.9,682.1,68.21,81.85,832.16,False,comercial,True
T45E4DAC832,2024-12,2024-12-26,2025-01-15,2025-01-01,True,0.0,38.0,3.8,0.0,41.8,True,domestico,False
TB308B5DC7A,2024-12,2024-12-29,2025-01-18,2025-01-04,True,13.1,188.65,18.87,22.64,230.15,False,domestico,False
T5A52BDFD5B,2024-12,2024-12-22,2025-01-11,2024-12-23,True,7.2,120.8,12.08,14.5,147.38,True,domestico,False
T3B6195226D,2024-12,2024-12-28,2025-01-17,2025-01-04,True,19.2,258.8,25.88,0.0,284.68,False,domestico,False
TEF3ACC364D,2024-12,2024-12-24,2025-01-13,2024-12-31,True,14.8,208.2,20.82,24.98,254.0,False,domestico,False
T0E3944E1C7,2024-12,2024-12-28,2025-01-17,2025-01-12,True,10.8,162.2,16.22,19.46,197.88,True,domestico,False
TC5E02C2AE1,2024-12,2024-12-23,2025-01-12,2025-01-25,True,6.1,108.15,10.81,12.98,131.94,True,domestico,True
T9C181CA6B2,2024-12,2024-12-24,2025-01-13,2024-12-31,True,39.0,486.5,48.65,58.38,593.53,False,domestico,False
T46D0D9FE06,2024-12,2024-12-27,2025-01-16,2025-01-24,True,9.8,150.7,15.07,18.08,183.85,False,domestico,True
T3763EE0258,2024-12,2024-12-28,2025-01-17,2025-01-06,True,10.6,159.9,15.99,19.19,195.08,True,domestico,False
TB6793708AF,2024-12,2024-12-28,2025-01-17,2025-01-05,True,11.8,173.7,17.37,20.84,211.91,False,domestico,False
T02BF3919B7,2024-12,2024-12-24,2025-01-13,2024-12-26,True,9.3,144.95,14.49,17.39,176.84,True,domestico,False
T61903D0C08,2024-12,2024-12-28,2025-01-17,2025-03-10,True,10.8,162.2,16.22,19.46,197.88,False,domestico,True
T1540962193,2024-12,2024-12-25,2025-01-14,2025-03-12,True,69.0,2054.0,0.0,246.48,2300.48,False,industrial,True
TE8DF4BFC62,2024-12,2024-12-26,2025-01-15,2025-03-22,True,35.1,761.9,76.19,91.43,929.52,False,comercial,True
T97A5E4F98E,2024-12,2024-12-24,2025-01-13,2025-03-08,True,17.5,239.25,23.93,28.71,291.88,False,domestico,True
TB2B631F6DE,2024-12,2024-12-26,2025-01-15,2025-01-17,True,18.4,249.6,24.96,29.95,304.51,False,domestico,True
TFD4476DD46,2024-12,2024-12-23,2025-01-12,2025-01-09,True,27.0,348.5,34.85,41.82,425.17,False,domestico,False
T63AE43B763,2024-12,2024-12-28,2025-01-17,2025-01-01,True,18.4,249.6,24.96,29.95,304.51,False,domestico,False
TF7E0F3ADFA,2024-12,2024-12-26,2025-01-15,2025-01-04,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
T9F3D4A99A8,2024-12,2024-12-26,2025-01-15,2024-12-29,True,5.7,103.55,10.36,12.43,126.33,False,domestico,False
T3AF0CA5142,2024-12,2024-12-25,2025-01-14,2025-01-06,True,0.0,260.0,26.0,31.2,317.2,False,industrial,False
T525C93E294,2024-12,2024-12-25,2025-01-14,2025-01-10,True,9.6,148.4,14.84,17.81,181.05,False,domestico,False
TA60FF3309B,2024-12,2024-12-27,2025-01-16,2025-02-27,True,10.0,153.0,15.3,18.36,186.66,False,domestico,True
T6230F0F81A,2024-12,2024-12-25,2025-01-14,2025-01-04,True,11.2,166.8,16.68,20.02,203.5,False,domestico,False
T486DC7662A,2024-12,2024-12-28,2025-01-17,2025-02-18,True,211.9,5769.4,576.94,692.33,7038.67,False,industrial,True
T0DD0FDF0BD,2024-12,2024-12-27,2025-01-16,2025-01-08,True,19.9,266.85,26.69,32.02,325.56,False,domestico,False
T81EEF6FCD3,2024-12,2024-12-27,2025-01-16,2025-01-13,True,12.1,177.15,17.71,21.26,216.12,False,domestico,False
T6269371CAA,2024-12,2024-12-28,2025-01-17,2025-01-06,True,9.8,150.7,15.07,18.08,183.85,True,domestico,False
TF7BDB30AC3,2024-12,2024-12-27,2025-01-16,2025-01-08,True,33.0,417.5,41.75,50.1,509.35,False,domestico,False
TC1EBE75CAC,2024-12,2024-12-22,2025-01-11,2025-01-08,True,17.6,240.4,24.04,28.85,293.29,False,domestico,False
T0A0805FB46,2024-12,2024-12-25,2025-01-14,2025-01-05,True,21.0,279.5,27.95,33.54,340.99,False,domestico,False
T7C1EBC3C4C,2024-12,2024-12-27,2025-01-16,2025-01-08,True,21.8,288.7,28.87,34.64,352.21,False,domestico,False
TFB5558315C,2024-12,2024-12-23,2025-01-12,2025-01-12,True,18.7,253.05,25.3,0.0,278.35,False,domestico,False
T4D34DCD6FE,2024-12,2024-12-26,2025-01-15,2024-12-29,True,14.8,208.2,20.82,24.98,254.0,False,domestico,False
T8F2163E1AC,2024-12,2024-12-24,2025-01-13,2025-01-12,True,28.0,627.0,0.0,75.24,702.24,False,comercial,False
T6D36EEA27E,2024-12,2024-12-28,2025-01-17,2025-01-11,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
TD718599337,2024-12,2024-12-26,2025-01-15,2025-03-21,True,33.7,575.5,57.55,69.06,702.11,False,publico,True
TACFC1D584E,2024-12,2024-12-28,2025-01-17,2025-01-15,True,61.3,742.95,74.3,89.15,906.4,False,domestico,False
TE1CE4D9E5A,2024-12,2024-12-25,2025-01-14,,True,16.8,231.2,23.12,27.74,282.06,False,domestico,False
TEEB9050E6F,2024-12,2024-12-24,2025-01-13,2024-12-24,True,25.1,326.65,32.67,39.2,398.51,False,domestico,False
T266175A7E1,2024-12,2024-12-24,2025-01-13,2024-12-28,True,24.2,316.3,31.63,37.96,385.89,True,domestico,False
T188F8436EB,2024-12,2024-12-24,2025-01-13,2025-01-07,True,9.6,148.4,14.84,0.0,163.24,False,domestico,False
TBF5EF4019A,2024-12,2024-12-28,2025-01-17,2025-01-09,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
TF8038E3438,2024-12,2024-12-29,2025-01-18,2025-01-11,True,11.2,166.8,16.68,0.0,183.48,True,domestico,False
T14A35B501D,2024-12,2024-12-24,2025-01-13,2024-12-27,True,33.1,723.9,72.39,86.87,883.16,False,comercial,False
TACA1F6575E,2024-12,2024-12-23,2025-01-12,2025-01-05,True,9.5,147.25,14.73,17.67,179.64,True,domestico,False
T425CF74F89,2024-12,2024-12-26,2025-01-15,2024-12-26,True,1.9,59.85,5.98,7.18,73.02,True,domestico,False
T7E561E41DF,2024-12,2024-12-22,2025-01-11,2024-12-29,True,22.6,297.9,29.79,0.0,327.69,False,domestico,False
TAE21909B09,2024-12,2024-12-28,2025-01-17,2025-01-16,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
TA49FD77129,2024-12,2024-12-22,2025-01-11,2025-01-02,True,34.7,754.3,75.43,90.52,920.25,False,comercial,False
T83C53CBDE3,2024-12,2024-12-26,2025-01-15,2025-01-09,True,14.2,201.3,20.13,24.16,245.59,False,domestico,False
T8989E9F3E0,2024-12,2024-12-22,2025-01-11,2025-01-06,True,16.9,416.1,41.61,49.93,507.64,False,comercial,False
T0E868A3F47,2024-12,2024-12-29,2025-01-18,2025-03-23,True,20.2,270.3,27.03,32.44,329.77,False,domestico,True
TAA4A146A6F,2024-12,2024-12-29,2025-01-18,2025-03-18,True,13.0,265.0,26.5,31.8,323.3,False,publico,True
T929701588B,2024-12,2024-12-30,2025-01-19,2025-01-09,True,7.1,119.65,11.96,0.0,131.61,True,domestico,False
TCBA87E8F93,2024-12,2024-12-24,2025-01-13,2025-01-11,True,17.3,236.95,23.7,28.43,289.08,True,domestico,False
T71B2CE98BC,2024-12,2024-12-24,2025-01-13,2025-02-09,True,23.7,310.55,31.06,37.27,378.87,False,domestico,True
T3104E606FB,2024-12,2024-12-25,2025-01-14,2025-03-19,True,16.2,224.3,22.43,26.92,273.65,False,domestico,True
TC9C584B8EF,2024-12,2024-12-24,2025-01-13,2025-01-12,True,9.3,144.95,14.49,0.0,159.44,False,domestico,False
T42EAACA5A6,2024-12,2024-12-24,2025-01-13,2025-01-07,True,16.5,227.75,0.0,27.33,255.08,False,domestico,False
T27CD292019,2024-12,2024-12-26,2025-01-15,2025-03-15,True,15.3,213.95,21.4,25.67,261.02,False,domestico,True
T2631941D4D,2024-12,2024-12-29,2025-01-18,2025-01-12,True,22.6,297.9,29.79,35.75,363.44,False,domestico,False
TD6D0D046B5,2024-12,2024-12-22,2025-01-11,2024-12-22,True,7.5,124.25,12.43,14.91,151.59,True,domestico,False
T930BCF26DA,2024-12,2024-12-25,2025-01-14,2024-12-26,True,11.9,174.85,17.48,20.98,213.32,True,domestico,False
T7A263D97A8,2024-12,2024-12-25,2025-01-14,2024-12-25,True,22.5,296.75,29.68,35.61,362.04,False,domestico,False
T84CC232045,2024-12,2024-12-25,2025-01-14,2025-01-09,True,9.5,147.25,14.73,17.67,179.64,False,domestico,False
T1F7089E5B3,2024-12,2024-12-27,2025-01-16,2025-01-02,True,27.5,354.25,35.43,42.51,432.19,False,domestico,False
T6DD01C39D7,2024-12,2024-12-28,2025-01-17,2025-01-01,True,28.4,634.6,63.46,76.15,774.21,True,comercial,False
TE3814F5946,2024-12,2024-12-24,2025-01-13,2025-03-08,True,11.0,164.5,16.45,19.74,200.69,False,domestico,True
T260F6D657D,2024-12,2024-12-27,2025-01-16,2025-01-12,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
TF9F158A927,2024-12,2024-12-25,2025-01-14,2024-12-25,True,17.1,234.65,23.47,28.16,286.27,False,domestico,False
T2A78E596A5,2024-12,2024-12-26,2025-01-15,2025-01-01,True,14.4,203.6,20.36,24.43,248.39,False,domestico,False
T48829C6681,2024-12,2024-12-26,2025-01-15,2025-01-11,True,14.7,207.05,20.7,24.85,252.6,False,domestico,False
T5446AB5D4F,2024-12,2024-12-26,2025-01-15,2025-01-03,True,13.7,195.55,19.55,23.47,238.57,False,domestico,False
T6FEE2A0A85,2024-12,2024-12-26,2025-01-15,2025-03-20,True,11.5,170.25,17.03,20.43,207.71,False,domestico,True
T37BA3005AD,2024-12,2024-12-28,2025-01-17,2025-01-08,True,22.7,299.05,29.91,35.89,364.84,False,domestico,False
T599538981A,2024-12,2024-12-26,2025-01-15,2025-01-01,True,0.0,95.0,9.5,11.4,115.9,False,comercial,False
TC1FE3D7E79,2024-12,2024-12-26,2025-01-15,2024-12-29,True,14.5,204.75,20.48,24.57,249.79,False,domestico,False
TAB633F4546,2024-12,2024-12-25,2025-01-14,2025-01-13,True,18.6,448.4,0.0,53.81,502.21,False,comercial,False
TEF123948C4,2024-12,2024-12-25,2025-01-14,2024-12-26,True,8.2,132.3,13.23,15.88,161.41,False,domestico,False
T50EA3E30B0,2024-12,2024-12-29,2025-01-18,2025-02-07,True,10.1,154.15,15.41,18.5,188.06,False,domestico,True
T10E8B50E63,2024-12,2024-12-27,2025-01-16,2024-12-28,True,39.1,837.9,83.79,100.55,1022.24,True,comercial,False
T75445AB825,2024-12,2024-12-27,2025-01-16,2025-01-01,True,8.8,139.2,13.92,16.7,169.82,True,domestico,False
T9AEC04CEE6,2024-12,2024-12-28,2025-01-17,2025-01-03,True,6.3,110.45,11.05,13.25,134.75,False,domestico,False
TE59C7E0558,2024-12,2024-12-24,2025-01-13,2025-02-27,True,9.8,150.7,15.07,18.08,183.85,False,domestico,True
T017F5CC857,2024-12,2024-12-28,2025-01-17,2025-01-10,True,24.2,316.3,31.63,37.96,385.89,False,domestico,False
T5740214D00,2024-12,2024-12-27,2025-01-16,2025-01-15,True,5.4,100.1,10.01,12.01,122.12,False,domestico,False
TA54FDBC969,2024-12,2024-12-27,2025-01-16,2025-01-17,True,0.0,95.0,9.5,11.4,115.9,False,comercial,True
T79348D1D8C,2024-12,2024-12-29,2025-01-18,2025-01-30,True,44.0,931.0,93.1,0.0,1024.1,False,comercial,True
T0C38B9638D,2024-12,2024-12-28,2025-01-17,2024-12-31,True,28.8,642.2,64.22,77.06,783.48,True,comercial,False
TF8CD7DEDDA,2024-12,2024-12-26,2025-01-15,2025-01-07,True,17.0,233.5,23.35,28.02,284.87,False,domestico,False
TD4AA44C620,2024-12,2024-12-25,2025-01-14,2025-03-14,True,24.2,316.3,31.63,37.96,385.89,False,domestico,True
TBA22021045,2024-12,2024-12-29,2025-01-18,2025-01-02,True,72.0,1150.0,115.0,138.0,1403.0,False,publico,False
TAE4991C39A,2024-12,2024-12-28,2025-01-17,2024-12-30,True,17.0,233.5,23.35,0.0,256.85,True,domestico,False
T926427EC22,2024-12,2024-12-27,2025-01-16,2025-01-16,True,18.5,250.75,25.08,30.09,305.91,False,domestico,False
T03F3726F54,2024-12,2024-12-24,2025-01-13,2024-12-30,True,11.2,166.8,0.0,20.02,186.82,False,domestico,False
T9C5C1B51E6,2024-12,2024-12-28,2025-01-17,2025-01-01,True,21.5,285.25,28.53,34.23,348.0,False,domestico,False
TAB67F85714,2024-12,2024-12-28,2025-01-17,2024-12-28,True,16.2,224.3,22.43,26.92,273.65,False,domestico,False
T021E4A2B45,2024-12,2024-12-29,2025-01-18,2024-12-29,True,15.0,210.5,21.05,25.26,256.81,False,domestico,False
T9C284C6EDE,2024-12,2024-12-25,2025-01-14,2025-01-12,True,18.1,246.15,24.62,29.54,300.3,False,domestico,False
TE5AE06739E,2024-12,2024-12-29,2025-01-18,2025-01-04,True,13.5,193.25,19.33,0.0,212.57,False,domestico,False
T01F422D988,2024-12,2024-12-28,2025-01-17,2025-01-12,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
T812E69DF24,2024-12,2024-12-28,2025-01-17,2025-02-20,True,56.6,1170.4,117.04,0.0,1287.44,False,comercial,True
T1753290875,2024-12,2024-12-28,2025-01-17,2025-01-16,True,15.3,213.95,21.4,25.67,261.02,False,domestico,False
T6453265506,2024-12,2024-12-26,2025-01-15,2025-01-02,True,119.0,3354.0,335.4,402.48,4091.88,False,industrial,False
T3DCE54CBCD,2024-12,2024-12-25,2025-01-14,2025-01-01,True,7.4,123.1,12.31,14.77,150.18,False,domestico,False
T25A59C1230,2024-12,2024-12-30,2025-01-19,2025-03-24,True,31.8,699.2,69.92,83.9,853.02,False,comercial,True
T7149DBE7E7,2024-12,2024-12-27,2025-01-16,2025-01-05,True,27.7,621.3,62.13,74.56,757.99,False,comercial,False
T17B01CE93D,2024-12,2024-12-27,2025-01-16,2025-01-15,True,19.2,258.8,25.88,31.06,315.74,True,domestico,False
T2A7B7C0706,2024-12,2024-12-23,2025-01-12,2025-01-08,True,14.9,209.35,20.94,25.12,255.41,False,domestico,False
TA2A12750E0,2024-12,2024-12-25,2025-01-14,2025-01-05,True,12.3,179.45,0.0,21.53,200.98,False,domestico,False
TCDF5CCF9D1,2024-12,2024-12-28,2025-01-17,2025-01-17,True,18.3,248.45,0.0,29.81,278.26,False,domestico,False
T136877D852,2024-12,2024-12-27,2025-01-16,2025-03-11,True,14.9,209.35,20.94,25.12,255.41,False,domestico,True
TD93E7F3525,2024-12,2024-12-28,2025-01-17,2025-02-06,True,7.2,120.8,12.08,14.5,147.38,False,domestico,True
T9E698DAD97,2024-12,2024-12-28,2025-01-17,2025-01-02,True,16.8,231.2,23.12,27.74,282.06,True,domestico,False
TA7CD008CD2,2024-12,2024-12-26,2025-01-15,2024-12-28,True,21.4,284.1,28.41,34.09,346.6,False,domestico,False
TB5E2F0D295,2024-12,2024-12-26,2025-01-15,2024-12-28,True,12.3,179.45,17.95,21.53,218.93,False,domestico,False
T886651EB56,2024-12,2024-12-24,2025-01-13,2025-01-20,True,20.3,271.45,27.15,0.0,298.6,False,domestico,True
T726E26C014,2024-12,2024-12-27,2025-01-16,2025-01-02,True,7.6,125.4,12.54,15.05,152.99,False,domestico,False
T47801013F9,2024-12,2024-12-25,2025-01-14,2025-01-03,True,16.1,223.15,22.32,26.78,272.24,False,domestico,False
T7B44E5C01C,2024-12,2024-12-28,2025-01-17,2025-03-11,True,8.8,139.2,13.92,0.0,153.12,False,domestico,True
T06E1B5C91E,2024-12,2024-12-24,2025-01-13,2024-12-30,True,13.4,192.1,19.21,23.05,234.36,True,domestico,False
TBD7AFAA9AB,2024-12,2024-12-22,2025-01-11,2025-01-07,True,24.8,323.2,32.32,38.78,394.3,True,domestico,False
T3A8AE15DE9,2024-12,2024-12-29,2025-01-18,2024-12-29,True,8.7,138.05,13.81,16.57,168.42,False,domestico,False
T90FCBE8560,2024-12,2024-12-29,2025-01-18,2025-01-18,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
T6B76BCDCC8,2024-12,2024-12-26,2025-01-15,2025-01-09,True,56.1,1160.9,116.09,0.0,1276.99,False,comercial,False
T6B61D786E8,2024-12,2024-12-24,2025-01-13,2024-12-28,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
TD8B8E83F9D,2024-12,2024-12-26,2025-01-15,2024-12-30,True,17.3,236.95,23.7,28.43,289.08,False,domestico,False
T353F39960E,2024-12,2024-12-27,2025-01-16,2025-01-01,True,6.7,115.05,11.51,13.81,140.36,False,domestico,False
TC44518846F,2024-12,2024-12-26,2025-01-15,2025-01-08,True,0.0,38.0,0.0,4.56,42.56,False,domestico,False
T3DBD424B8F,2024-12,2024-12-26,2025-01-15,2025-02-08,True,15.7,218.55,21.86,26.23,266.63,False,domestico,True
TB8E4E6CA4C,2024-12,2024-12-27,2025-01-16,2025-01-31,True,51.2,1067.8,106.78,128.14,1302.72,False,comercial,True
T54630B6404,2024-12,2024-12-23,2025-01-12,2025-01-02,True,23.6,309.4,30.94,37.13,377.47,False,domestico,False
T71623730B1,2024-12,2024-12-28,2025-01-17,2025-03-27,True,11.1,165.65,16.56,19.88,202.09,False,domestico,True
T7436A106AE,2024-12,2024-12-29,2025-01-18,2025-01-03,True,10.9,163.35,16.34,19.6,199.29,False,domestico,False
T6191B8FD69,2024-12,2024-12-24,2025-01-13,2024-12-24,True,29.9,381.85,38.18,45.82,465.86,False,domestico,False
TBA7727A83B,2024-12,2024-12-29,2025-01-18,2025-01-02,True,11.2,166.8,16.68,20.02,203.5,True,domestico,False
T66B24DDB8C,2024-12,2024-12-26,2025-01-15,2025-02-02,True,16.2,224.3,22.43,26.92,273.65,False,domestico,True
T0EAA0EDBAF,2024-12,2024-12-26,2025-01-15,2025-01-04,True,36.2,454.3,45.43,0.0,499.73,False,domestico,False
TDCBC842E3A,2024-12,2024-12-23,2025-01-12,2025-01-10,True,26.4,341.6,34.16,40.99,416.75,False,domestico,False
T305BACE840,2024-12,2024-12-30,2025-01-19,2025-01-31,True,15.9,220.85,22.09,26.5,269.44,True,domestico,True
TAD0E244201,2024-12,2024-12-26,2025-01-15,2025-01-15,True,18.4,249.6,24.96,0.0,274.56,True,domestico,False
T824A68B378,2024-12,2024-12-26,2025-01-15,2024-12-29,True,4.4,178.6,17.86,21.43,217.89,False,comercial,False
T9F72B39B89,2024-12,2024-12-24,2025-01-13,2024-12-24,True,10.6,159.9,0.0,19.19,179.09,False,domestico,False
T0380D1AD85,2024-12,2024-12-26,2025-01-15,2025-01-02,True,17.0,233.5,23.35,28.02,284.87,True,domestico,False
TD58AFBB420,2024-12,2024-12-27,2025-01-16,2025-01-10,True,46.0,760.0,76.0,91.2,927.2,False,publico,False
TB1A6FA6009,2024-12,2024-12-28,2025-01-17,2025-02-07,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
TB95EB354D9,2024-12,2024-12-25,2025-01-14,2024-12-25,True,21.0,279.5,27.95,33.54,340.99,False,domestico,False
T6EBEC2B9E3,2024-12,2024-12-26,2025-01-15,2025-01-05,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
TCBAFB86C54,2024-12,2024-12-26,2025-01-15,2025-01-18,True,0.0,38.0,3.8,0.0,41.8,False,domestico,True
T2D884BEE59,2024-12,2024-12-26,2025-01-15,2025-01-07,True,18.8,254.2,25.42,0.0,279.62,True,domestico,False
T81E3CAC404,2024-12,2024-12-27,2025-01-16,2025-01-03,True,6.7,115.05,11.51,0.0,126.55,True,domestico,False
TB13246DF04,2024-12,2024-12-25,2025-01-14,2025-03-09,True,77.9,1575.1,157.51,0.0,1732.61,False,comercial,True
T38FC29870C,2024-12,2024-12-30,2025-01-19,2025-03-14,True,8.8,139.2,13.92,16.7,169.82,False,domestico,True
T0B952300A6,2024-12,2024-12-26,2025-01-15,2025-01-31,True,12.2,178.3,17.83,21.4,217.53,False,domestico,True
T592EE5AE5A,2024-12,2024-12-28,2025-01-17,2025-02-23,True,18.0,245.0,24.5,0.0,269.5,False,domestico,True
T8AB7B992DC,2024-12,2024-12-24,2025-01-13,2025-01-09,True,11.1,165.65,16.56,19.88,202.09,False,domestico,False
TE13531501B,2024-12,2024-12-27,2025-01-16,2024-12-27,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
T603C6A7DDF,2024-12,2024-12-24,2025-01-13,2025-01-02,True,47.0,988.0,98.8,118.56,1205.36,False,comercial,False
T9B1CF87E17,2024-12,2024-12-27,2025-01-16,2024-12-31,True,13.7,195.55,19.55,23.47,238.57,False,domestico,False
T7E47E27FFB,2024-12,2024-12-28,2025-01-17,2025-01-12,True,10.9,163.35,16.34,19.6,199.29,False,domestico,False
T2FE3E18EED,2024-12,2024-12-27,2025-01-16,2025-01-08,True,13.2,189.8,18.98,22.78,231.56,False,domestico,False
T518FD2CD05,2024-12,2024-12-25,2025-01-14,2025-01-11,True,15.8,219.7,21.97,26.36,268.03,False,domestico,False
TCA03B52F53,2024-12,2024-12-28,2025-01-17,2025-01-16,True,13.0,187.5,18.75,22.5,228.75,False,domestico,False
TC97F0C81C8,2024-12,2024-12-26,2025-01-15,2025-03-17,True,111.9,3169.4,0.0,380.33,3549.73,False,industrial,True
T5825BB17FC,2024-12,2024-12-30,2025-01-19,2025-01-05,True,57.0,1178.0,117.8,141.36,1437.16,True,comercial,False
TC5E185C6E8,2024-12,2024-12-23,2025-01-12,2025-01-03,True,11.9,174.85,17.48,20.98,213.32,False,domestico,False
TEAD9E81003,2024-12,2024-12-27,2025-01-16,2025-03-25,True,11.7,172.55,17.25,20.71,210.51,False,domestico,True
TE23D5A574A,2024-12,2024-12-29,2025-01-18,2025-01-17,True,10.5,158.75,15.88,19.05,193.68,False,domestico,False
T04048D53A3,2024-12,2024-12-28,2025-01-17,2025-01-06,True,7.9,128.85,12.89,0.0,141.74,False,domestico,False
TE1AA9E77A7,2024-12,2024-12-28,2025-01-17,2025-02-11,True,0.0,38.0,3.8,0.0,41.8,False,domestico,True
TC54C99BA73,2024-12,2024-12-27,2025-01-16,2025-01-05,True,30.0,520.0,52.0,62.4,634.4,False,publico,False
T013C0F8B57,2024-12,2024-12-26,2025-01-15,2024-12-29,True,12.9,186.35,18.64,22.36,227.35,False,domestico,False
T3C23C0A42C,2024-12,2024-12-25,2025-01-14,2025-01-05,True,20.7,276.05,27.6,0.0,303.65,False,domestico,False
TEDB2598366,2024-12,2024-12-25,2025-01-14,2025-01-11,True,11.8,173.7,17.37,0.0,191.07,False,domestico,False
T03D524AC98,2024-12,2024-12-26,2025-01-15,2025-01-09,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
T9B658694D7,2024-12,2024-12-26,2025-01-15,2025-03-05,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T827DB403EF,2024-12,2024-12-23,2025-01-12,2025-01-06,True,2.2,63.3,6.33,7.6,77.23,False,domestico,False
TD5960FA89C,2024-12,2024-12-26,2025-01-15,2025-03-04,True,17.7,241.55,24.16,28.99,294.69,False,domestico,True
TEB9CD6778B,2024-12,2024-12-26,2025-01-15,2025-02-03,True,14.6,205.9,20.59,24.71,251.2,False,domestico,True
TCFB896C903,2024-12,2024-12-28,2025-01-17,2025-01-13,True,11.7,172.55,17.25,20.71,210.51,False,domestico,False
T4EBE5132B6,2024-12,2024-12-26,2025-01-15,2025-01-25,True,13.9,197.85,19.79,0.0,217.63,False,domestico,True
TD6D7800440,2024-12,2024-12-26,2025-01-15,2025-03-23,True,13.3,190.95,19.1,22.91,232.96,False,domestico,True
TB1AE49FA20,2024-12,2024-12-22,2025-01-11,2024-12-28,True,7.2,120.8,12.08,14.5,147.38,False,domestico,False
TF4940B0970,2024-12,2024-12-27,2025-01-16,2024-12-29,True,12.2,178.3,17.83,21.4,217.53,False,domestico,False
T6492EC951E,2024-12,2024-12-28,2025-01-17,2024-12-31,True,55.9,1157.1,115.71,138.85,1411.66,False,comercial,False
T5B2FD74A85,2024-12,2024-12-23,2025-01-12,2025-01-03,True,20.0,268.0,26.8,32.16,326.96,False,domestico,False
TCF1A6CDF80,2024-12,2024-12-27,2025-01-16,2025-01-15,True,19.6,263.4,26.34,31.61,321.35,True,domestico,False
TBA965CD37E,2024-12,2024-12-26,2025-01-15,2025-03-17,True,16.2,224.3,22.43,26.92,273.65,False,domestico,True
T8917AF33E8,2024-12,2024-12-25,2025-01-14,2025-02-02,True,87.5,1757.5,175.75,210.9,2144.15,False,comercial,True
T4F696F6C0E,2024-12,2024-12-27,2025-01-16,2025-01-11,True,12.3,328.7,0.0,39.44,368.14,False,comercial,False
TFB9BD0FCA4,2024-12,2024-12-27,2025-01-16,2025-01-12,True,0.0,95.0,9.5,11.4,115.9,True,comercial,False
T6372E1147F,2024-12,2024-12-24,2025-01-13,2024-12-28,True,15.4,215.1,0.0,25.81,240.91,True,domestico,False
T8B4FC280C2,2024-12,2024-12-26,2025-01-15,2024-12-30,True,13.8,196.7,19.67,23.6,239.97,False,domestico,False
T0AF0DD2FE5,2024-12,2024-12-29,2025-01-18,2025-03-20,True,13.3,190.95,19.1,22.91,232.96,False,domestico,True
T9BABD62590,2024-12,2024-12-26,2025-01-15,2025-03-30,True,41.7,887.3,88.73,0.0,976.03,False,comercial,True
TBBD0028CDB,2024-12,2024-12-23,2025-01-12,2024-12-23,True,12.7,184.05,18.4,22.09,224.54,False,domestico,False
