id_toma,periodo,fecha_lectura,lectura_inicial,lectura_final,consumo_m3,medidor_mudo,tiene_fuga
T997FBB56CB,2024-11,2024-11-21,1470.2,1483.1,12.9,False,False
T488907BADA,2024-11,2024-11-25,463.4,487.6,24.2,False,False
T959B664297,2024-11,2024-11-20,119.3,130.2,10.9,False,False
TCE4FA87780,2024-11,2024-11-20,1288.6,1296.6,8.0,False,False
T6A6F416B64,2024-11,2024-11-22,1041.9,1057.6,15.7,False,False
T5C22EC11B8,2024-11,2024-11-21,834.7,897.5,62.8,False,False
T132EB7CE2B,2024-11,2024-11-25,1147.7,1158.1,10.4,False,False
T011F73020E,2024-11,2024-11-20,1172.8,1189.8,17.0,False,False
T0197678D11,2024-11,2024-11-24,830.1,857.0,26.9,False,False
TBA58CFEBC6,2024-11,2024-11-20,1543.7,1578.0,34.3,False,False
T78A401EEAD,2024-11,2024-11-22,298.4,315.6,17.2,False,False
TE33F90B286,2024-11,2024-11-23,356.8,371.2,14.4,False,False
T761C9E26E6,2024-11,2024-11-22,301.4,312.2,10.8,False,False
T65187CE62C,2024-11,2024-11-25,725.8,766.4,40.6,False,False
T6DD4962896,2024-11,2024-11-23,284.9,295.6,10.7,False,False
T57E5EAB9B8,2024-11,2024-11-24,1068.5,1079.3,10.8,False,False
T0D1C506545,2024-11,2024-11-22,838.1,838.1,0.0,True,False
T16385BC409,2024-11,2024-11-24,273.3,282.4,9.1,False,False
T703E749B16,2024-11,2024-11-24,739.8,751.2,11.4,False,False
TE03815B898,2024-11,2024-11-21,1506.2,1522.2,16.0,False,False
T5EDC8CD764,2024-11,2024-11-25,1104.9,1118.5,13.6,False,False
T8A0E42EA46,2024-11,2024-11-25,1219.3,1233.9,14.6,False,False
T58E4665FE8,2024-11,2024-11-20,362.2,378.9,16.7,False,False
T45A3829C6C,2024-11,2024-11-25,266.6,280.6,14.0,False,False
T0F2B41D96D,2024-11,2024-11-24,277.0,312.6,35.6,False,False
T45E4DAC832,2024-11,2024-11-21,821.4,834.1,12.7,False,False
TB308B5DC7A,2024-11,2024-11-25,1161.4,1173.2,11.8,False,False
T5A52BDFD5B,2024-11,2024-11-24,1192.3,1199.7,7.4,False,False
T3B6195226D,2024-11,2024-11-22,543.4,564.3,20.9,False,False
TEF3ACC364D,2024-11,2024-11-20,147.1,161.1,14.0,False,False
T0E3944E1C7,2024-11,2024-11-23,1444.3,1455.2,10.9,False,False
TC5E02C2AE1,2024-11,2024-11-25,876.2,883.0,6.8,False,False
T9C181CA6B2,2024-11,2024-11-20,678.3,724.7,46.4,False,True
T46D0D9FE06,2024-11,2024-11-21,972.4,986.7,14.3,False,False
T3763EE0258,2024-11,2024-11-22,316.8,327.2,10.4,False,False
TB6793708AF,2024-11,2024-11-24,793.8,802.6,8.8,False,False
T02BF3919B7,2024-11,2024-11-20,1225.5,1236.7,11.2,False,False
T61903D0C08,2024-11,2024-11-20,432.3,442.2,9.9,False,False
T1540962193,2024-11,2024-11-23,794.3,869.7,75.4,False,False
TE8DF4BFC62,2024-11,2024-11-23,1591.6,1631.3,39.7,False,False
T97A5E4F98E,2024-11,2024-11-25,1217.0,1234.2,17.2,False,False
TB2B631F6DE,2024-11,2024-11-23,130.7,142.5,11.8,False,False
TFD4476DD46,2024-11,2024-11-22,679.1,705.4,26.3,False,False
T63AE43B763,2024-11,2024-11-22,935.1,963.1,28.0,False,False
TF7E0F3ADFA,2024-11,2024-11-24,584.6,587.3,2.7,False,False
T9F3D4A99A8,2024-11,2024-11-25,989.2,997.6,8.4,False,False
T3AF0CA5142,2024-11,2024-11-21,1069.3,1116.0,46.7,False,False
T525C93E294,2024-11,2024-11-25,294.6,303.3,8.7,False,False
TA60FF3309B,2024-11,2024-11-24,1188.0,1198.9,10.9,False,False
T6230F0F81A,2024-11,2024-11-23,210.9,223.6,12.7,False,False
T486DC7662A,2024-11,2024-11-24,2187.4,2331.4,144.0,False,False
T0DD0FDF0BD,2024-11,2024-11-23,657.9,680.5,22.6,False,False
T81EEF6FCD3,2024-11,2024-11-22,808.6,820.5,11.9,False,False
T6269371CAA,2024-11,2024-11-23,1373.1,1385.0,11.9,False,False
TF7BDB30AC3,2024-11,2024-11-20,591.0,620.3,29.3,False,False
TC1EBE75CAC,2024-11,2024-11-23,995.9,1015.6,19.7,False,False
T0A0805FB46,2024-11,2024-11-24,1614.9,1629.2,14.3,False,False
T7C1EBC3C4C,2024-11,2024-11-23,414.0,435.7,21.7,False,False
TFB5558315C,2024-11,2024-11-24,210.7,235.6,24.9,False,False
T4D34DCD6FE,2024-11,2024-11-21,714.3,733.7,19.4,False,False
T8F2163E1AC,2024-11,2024-11-23,1465.6,1491.9,26.3,False,False
T6D36EEA27E,2024-11,2024-11-25,214.5,229.2,14.7,False,False
TD718599337,2024-11,2024-11-21,968.4,1005.9,37.5,False,False
TACFC1D584E,2024-11,2024-11-20,1110.4,1161.1,50.7,False,True
TE1CE4D9E5A,2024-11,2024-11-25,322.9,335.5,12.6,False,False
TEEB9050E6F,2024-11,2024-11-21,707.0,726.2,19.2,False,False
T266175A7E1,2024-11,2024-11-23,1433.4,1453.7,20.3,False,False
T188F8436EB,2024-11,2024-11-21,476.6,485.5,8.9,False,False
TBF5EF4019A,2024-11,2024-11-20,837.7,844.8,7.1,False,False
TF8038E3438,2024-11,2024-11-25,694.9,706.4,11.5,False,False
T14A35B501D,2024-11,2024-11-22,1037.5,1065.6,28.1,False,False
TACA1F6575E,2024-11,2024-11-21,89.1,101.6,12.5,False,False
T425CF74F89,2024-11,2024-11-25,969.7,971.5,1.8,False,False
T7E561E41DF,2024-11,2024-11-21,1550.5,1567.7,17.2,False,False
TAE21909B09,2024-11,2024-11-25,538.8,549.9,11.1,False,False
TA49FD77129,2024-11,2024-11-22,1031.5,1062.2,30.7,False,False
T83C53CBDE3,2024-11,2024-11-22,801.5,825.1,23.6,False,False
T8989E9F3E0,2024-11,2024-11-25,1070.1,1091.7,21.6,False,False
T0E868A3F47,2024-11,2024-11-21,1545.6,1573.2,27.6,False,False
TAA4A146A6F,2024-11,2024-11-23,914.3,925.8,11.5,False,False
T929701588B,2024-11,2024-11-22,596.4,602.0,5.6,False,False
TCBA87E8F93,2024-11,2024-11-22,1484.3,1497.1,12.8,False,False
T71B2CE98BC,2024-11,2024-11-20,1498.4,1531.4,33.0,False,False
T3104E606FB,2024-11,2024-11-20,1514.9,1527.2,12.3,False,False
TC9C584B8EF,2024-11,2024-11-22,578.0,592.9,14.9,False,False
T42EAACA5A6,2024-11,2024-11-21,437.9,453.1,15.2,False,False
T27CD292019,2024-11,2024-11-25,1404.4,1437.6,33.2,False,False
T2631941D4D,2024-11,2024-11-21,1542.2,1565.3,23.1,False,False
TD6D0D046B5,2024-11,2024-11-22,386.3,394.5,8.2,False,False
T930BCF26DA,2024-11,2024-11-21,1480.3,1493.4,13.1,False,False
T7A263D97A8,2024-11,2024-11-25,248.4,274.0,25.6,False,False
T84CC232045,2024-11,2024-11-20,1021.4,1030.7,9.3,False,False
T1F7089E5B3,2024-11,2024-11-23,1167.1,1199.4,32.3,False,False
T6DD01C39D7,2024-11,2024-11-21,1116.7,1153.1,36.4,False,False
TE3814F5946,2024-11,2024-11-24,1108.6,1118.4,9.8,False,False
T260F6D657D,2024-11,2024-11-20,1584.4,1598.6,14.2,False,False
TF9F158A927,2024-11,2024-11-23,729.4,749.1,19.7,False,False
T2A78E596A5,2024-11,2024-11-25,528.5,547.9,19.4,False,False
T48829C6681,2024-11,2024-11-24,693.6,706.5,12.9,False,False
T5446AB5D4F,2024-11,2024-11-23,1373.4,1385.2,11.8,False,False
T6FEE2A0A85,2024-11,2024-11-25,328.5,341.4,12.9,False,False
T37BA3005AD,2024-11,2024-11-24,1115.1,1142.4,27.3,False,False
T599538981A,2024-11,2024-11-22,1107.9,1161.8,53.9,False,False
TC1FE3D7E79,2024-11,2024-11-22,1104.1,1117.9,13.8,False,False
TAB633F4546,2024-11,2024-11-20,274.8,290.7,15.9,False,False
TEF123948C4,2024-11,2024-11-25,624.8,624.8,0.0,True,False
T50EA3E30B0,2024-11,2024-11-23,1086.3,1127.5,41.2,False,True
T10E8B50E63,2024-11,2024-11-20,1246.8,1282.6,35.8,False,False
T75445AB825,2024-11,2024-11-25,1149.6,1165.7,16.1,False,False
T9AEC04CEE6,2024-11,2024-11-20,231.9,243.3,11.4,False,False
TE59C7E0558,2024-11,2024-11-22,415.9,426.3,10.4,False,False
T017F5CC857,2024-11,2024-11-22,1365.8,1388.1,22.3,False,False
T5740214D00,2024-11,2024-11-20,452.4,457.3,4.9,False,False
TA54FDBC969,2024-11,2024-11-25,747.7,778.8,31.1,False,False
T79348D1D8C,2024-11,2024-11-21,489.7,559.5,69.8,False,False
T0C38B9638D,2024-11,2024-11-25,894.0,921.6,27.6,False,False
TF8CD7DEDDA,2024-11,2024-11-24,728.4,744.4,16.0,False,False
TD4AA44C620,2024-11,2024-11-20,683.2,696.8,13.6,False,False
TBA22021045,2024-11,2024-11-20,555.1,605.3,50.2,False,False
TAE4991C39A,2024-11,2024-11-22,1475.3,1494.8,19.5,False,False
T926427EC22,2024-11,2024-11-25,653.5,669.7,16.2,False,False
T03F3726F54,2024-11,2024-11-20,963.0,974.3,11.3,False,False
T9C5C1B51E6,2024-11,2024-11-21,242.6,259.0,16.4,False,False
TAB67F85714,2024-11,2024-11-25,1576.3,1590.3,14.0,False,False
T021E4A2B45,2024-11,2024-11-22,567.4,580.8,13.4,False,False
T9C284C6EDE,2024-11,2024-11-20,1480.9,1497.2,16.3,False,False
TE5AE06739E,2024-11,2024-11-21,198.2,215.3,17.1,False,False
T01F422D988,2024-11,2024-11-21,1550.3,1558.6,8.3,False,False
T812E69DF24,2024-11,2024-11-22,779.7,842.9,63.2,False,False
T1753290875,2024-11,2024-11-22,1413.7,1428.9,15.2,False,False
T6453265506,2024-11,2024-11-21,1845.7,1935.8,90.1,False,False
T3DCE54CBCD,2024-11,2024-11-20,240.4,250.9,10.5,False,False
T25A59C1230,2024-11,2024-11-24,199.3,220.7,21.4,False,False
T7149DBE7E7,2024-11,2024-11-20,935.4,967.3,31.9,False,False
T17B01CE93D,2024-11,2024-11-23,1357.6,1369.5,11.9,False,False
T2A7B7C0706,2024-11,2024-11-23,1322.3,1335.7,13.4,False,False
TA2A12750E0,2024-11,2024-11-22,474.3,486.2,11.9,False,False
TCDF5CCF9D1,2024-11,2024-11-25,1588.7,1610.3,21.6,False,False
T136877D852,2024-11,2024-11-22,1029.4,1047.9,18.5,False,False
TD93E7F3525,2024-11,2024-11-25,1205.1,1205.1,0.0,True,False
T9E698DAD97,2024-11,2024-11-22,317.3,330.9,13.6,False,False
TA7CD008CD2,2024-11,2024-11-24,1307.2,1331.9,24.7,False,False
TB5E2F0D295,2024-11,2024-11-23,871.6,880.5,8.9,False,False
T886651EB56,2024-11,2024-11-20,1591.8,1611.8,20.0,False,False
T726E26C014,2024-11,2024-11-23,481.7,487.1,5.4,False,False
T47801013F9,2024-11,2024-11-23,210.7,226.4,15.7,False,False
T7B44E5C01C,2024-11,2024-11-25,1106.1,1116.1,10.0,False,True
T06E1B5C91E,2024-11,2024-11-25,628.7,640.0,11.3,False,False
TBD7AFAA9AB,2024-11,2024-11-25,1164.8,1181.6,16.8,False,False
T3A8AE15DE9,2024-11,2024-11-22,1005.4,1015.7,10.3,False,False
T90FCBE8560,2024-11,2024-11-25,1255.5,1269.7,14.2,False,False
T6B76BCDCC8,2024-11,2024-11-20,1527.0,1576.4,49.4,False,False
T6B61D786E8,2024-11,2024-11-23,1032.0,1043.8,11.8,False,False
TD8B8E83F9D,2024-11,2024-11-25,1308.2,1320.3,12.1,False,False
T353F39960E,2024-11,2024-11-23,424.2,431.5,7.3,False,False
TC44518846F,2024-11,2024-11-23,327.4,341.4,14.0,False,False
T3DBD424B8F,2024-11,2024-11-24,561.7,571.9,10.2,False,False
TB8E4E6CA4C,2024-11,2024-11-20,647.0,698.4,51.4,False,False
T54630B6404,2024-11,2024-11-25,269.7,291.5,21.8,False,False
T71623730B1,2024-11,2024-11-20,1052.1,1052.1,0.0,True,False
T7436A106AE,2024-11,2024-11-21,415.5,427.4,11.9,False,False
T6191B8FD69,2024-11,2024-11-22,1111.0,1121.5,10.5,False,False
TBA7727A83B,2024-11,2024-11-22,450.1,463.0,12.9,False,False
T66B24DDB8C,2024-11,2024-11-23,1580.8,1593.3,12.5,False,False
T0EAA0EDBAF,2024-11,2024-11-24,686.5,,,False,False
TDCBC842E3A,2024-11,2024-11-22,426.5,445.5,19.0,False,False
T305BACE840,2024-11,2024-11-21,715.7,731.7,16.0,False,False
TAD0E244201,2024-11,2024-11-25,1048.3,1074.7,26.4,False,False
T824A68B378,2024-11,2024-11-25,1253.1,1258.8,5.7,False,False
T9F72B39B89,2024-11,2024-11-22,642.1,651.2,9.1,False,False
T0380D1AD85,2024-11,2024-11-24,990.8,1006.5,15.7,False,False
TD58AFBB420,2024-11,2024-11-21,1709.3,1754.5,45.2,False,False
TB1A6FA6009,2024-11,2024-11-24,341.4,350.5,9.1,False,False
TB95EB354D9,2024-11,2024-11-23,951.8,990.5,38.7,False,True
T6EBEC2B9E3,2024-11,2024-11-25,521.3,545.5,24.2,False,True
TCBAFB86C54,2024-11,2024-11-23,1524.7,1534.2,9.5,False,False
T2D884BEE59,2024-11,2024-11-21,1134.5,1149.5,15.0,False,False
T81E3CAC404,2024-11,2024-11-22,1231.3,1238.4,7.1,False,False
TB13246DF04,2024-11,2024-11-22,1719.7,1770.9,51.2,False,False
T38FC29870C,2024-11,2024-11-25,886.2,895.3,9.1,False,False
T0B952300A6,2024-11,2024-11-24,1057.4,1078.3,20.9,False,False
T592EE5AE5A,2024-11,2024-11-22,444.3,456.2,11.9,False,False
T8AB7B992DC,2024-11,2024-11-25,1489.8,1499.3,9.5,False,False
TE13531501B,2024-11,2024-11-22,208.2,222.3,14.1,False,False
T603C6A7DDF,2024-11,2024-11-24,1531.8,1578.8,47.0,False,False
T9B1CF87E17,2024-11,2024-11-24,534.8,551.7,16.9,False,False
T7E47E27FFB,2024-11,2024-11-23,1025.6,1037.3,11.7,False,False
T2FE3E18EED,2024-11,2024-11-23,974.5,985.3,10.8,False,False
T518FD2CD05,2024-11,2024-11-25,680.6,700.2,19.6,False,False
TCA03B52F53,2024-11,2024-11-20,290.9,299.8,8.9,False,False
TC97F0C81C8,2024-11,2024-11-22,1247.7,1388.9,141.2,False,False
T5825BB17FC,2024-11,2024-11-24,385.1,433.1,48.0,False,False
TC5E185C6E8,2024-11,2024-11-23,131.9,141.3,9.4,False,False
TEAD9E81003,2024-11,2024-11-23,775.8,790.1,14.3,False,False
TE23D5A574A,2024-11,2024-11-25,826.4,835.6,9.2,False,False
T04048D53A3,2024-11,2024-11-22,642.8,651.5,8.7,False,False
TE1AA9E77A7,2024-11,2024-11-23,918.1,922.7,4.6,False,False
TC54C99BA73,2024-11,2024-11-24,597.9,597.9,0.0,True,False
T013C0F8B57,2024-11,2024-11-22,1298.0,1311.1,13.1,False,False
T3C23C0A42C,2024-11,2024-11-23,874.7,887.2,12.5,False,False
TEDB2598366,2024-11,2024-11-24,1126.3,1143.5,17.2,False,False
T03D524AC98,2024-11,2024-11-23,1377.9,1393.6,15.7,False,False
T9B658694D7,2024-11,2024-11-21,551.8,572.8,21.0,False,False
T827DB403EF,2024-11,2024-11-22,1000.0,1003.0,3.0,False,False
TD5960FA89C,2024-11,2024-11-24,1000.4,1015.1,14.7,False,False
TEB9CD6778B,2024-11,2024-11-25,1380.0,1380.0,0.0,True,False
TCFB896C903,2024-11,2024-11-20,607.1,619.4,12.3,False,False
T4EBE5132B6,2024-11,2024-11-22,727.3,738.7,11.4,False,False
TD6D7800440,2024-11,2024-11-20,1342.4,1342.4,0.0,True,False
TB1AE49FA20,2024-11,2024-11-22,487.6,496.4,8.8,False,False
TF4940B0970,2024-11,2024-11-22,1046.2,1056.7,10.5,False,False
T6492EC951E,2024-11,2024-11-21,437.6,477.1,39.5,False,False
T5B2FD74A85,2024-11,2024-11-23,1267.3,1285.7,18.4,False,False
TCF1A6CDF80,2024-11,2024-11-22,317.4,328.6,11.2,False,False
TBA965CD37E,2024-11,2024-11-23,210.7,223.6,12.9,False,False
T8917AF33E8,2024-11,2024-11-25,579.6,655.9,76.3,False,False
T4F696F6C0E,2024-11,2024-11-25,233.1,249.0,15.9,False,False
TFB9BD0FCA4,2024-11,2024-11-23,1473.6,1513.3,39.7,False,False
T6372E1147F,2024-11,2024-11-20,956.0,976.8,20.8,False,False
T8B4FC280C2,2024-11,2024-11-24,376.7,389.6,12.9,False,False
T0AF0DD2FE5,2024-11,2024-11-23,920.0,932.1,12.1,False,False
T9BABD62590,2024-11,2024-11-22,962.7,1000.9,38.2,False,False
TBBD0028CDB,2024-11,2024-11-20,808.3,808.3,0.0,True,False
T30E453AB34,2024-11,2024-11-23,869.2,884.5,15.3,False,False
T7DC59256DC,2024-11,2024-11-22,445.1,472.7,27.6,False,False
TCC371206BC,2024-11,2024-11-23,392.6,405.1,12.5,False,False
TDEF092A4C5,2024-11,2024-11-23,1345.8,1356.9,11.1,False,False
TE13FCEC631,2024-11,2024-11-25,972.4,989.0,16.6,False,False
T7C3F6A8162,2024-11,2024-11-20,1287.1,1287.1,0.0,True,False
T0F4A3A74ED,2024-11,2024-11-23,682.5,701.5,19.0,False,False
T5BEF82BC17,2024-11,2024-11-24,1212.5,1225.8,13.3,False,False
T07AC5856A4,2024-11,2024-11-20,538.9,551.2,12.3,False,False
T0185184B59,2024-11,2024-11-22,1069.2,1082.5,13.3,False,False
T79F8E1FAE8,2024-11,2024-11-22,127.6,141.1,13.5,False,False
T4D40D256FE,2024-11,2024-11-21,872.0,897.0,25.0,False,False
TE74495FCDD,2024-11,2024-11-21,1437.7,1447.6,9.9,False,False
TAD9ED625D1,2024-11,2024-11-21,1285.9,1301.8,15.9,False,False
TE7328B9E12,2024-11,2024-11-23,573.1,579.0,5.9,False,False
T5FC1C50126,2024-11,2024-11-20,977.4,1005.6,28.2,False,False
T203C71CAC2,2024-11,2024-11-20,1466.9,1481.8,14.9,False,False
T1D1F227112,2024-11,2024-11-25,575.9,593.1,17.2,False,False
TF62BDC6E96,2024-11,2024-11-25,1467.6,1485.4,17.8,False,False
T5D35014BC6,2024-11,2024-11-25,1539.3,1547.7,8.4,False,False
T9C80DA594D,2024-11,2024-11-23,613.8,621.1,7.3,False,False
T575100FEE6,2024-11,2024-11-25,214.5,241.3,26.8,False,False
TFF833858D4,2024-11,2024-11-21,1532.7,1543.3,10.6,False,False
T44C452513D,2024-11,2024-11-23,663.5,,,False,False
TC11C4F89B7,2024-11,2024-11-24,251.5,272.1,20.6,False,False
T519E11C12F,2024-11,2024-11-24,173.5,185.6,12.1,False,False
T1D1C3809AD,2024-11,2024-11-21,803.1,845.6,42.5,False,False
T2F89E8ED6F,2024-11,2024-11-20,1269.1,1282.5,13.4,False,False
TED624C9B29,2024-11,2024-11-25,1265.9,1278.5,12.6,False,False
T80599540B9,2024-11,2024-11-22,200.9,232.2,31.3,False,False
T99F86EAA03,2024-11,2024-11-24,727.0,745.6,18.6,False,False
T48E474E620,2024-11,2024-11-22,1217.0,1232.6,15.6,False,False
T62F138B69F,2024-11,2024-11-24,1243.4,1259.7,16.3,False,False
T0ABCC73F5F,2024-11,2024-11-21,1248.6,1256.6,8.0,False,False
T451A03E5F4,2024-11,2024-11-22,649.4,680.1,30.7,False,False
T28A5C3A212,2024-11,2024-11-24,834.1,842.1,8.0,False,False
T9BF23AC92B,2024-11,2024-11-25,948.3,964.5,16.2,False,False
T8D847ABAD5,2024-11,2024-11-23,823.7,831.9,8.2,False,False
T79AD100612,2024-11,2024-11-22,1105.8,1132.0,26.2,False,False
T595C48877B,2024-11,2024-11-20,976.1,996.2,20.1,False,False
T7E1F631507,2024-11,2024-11-20,118.7,135.2,16.5,False,False
T7CEE29F570,2024-11,2024-11-23,383.6,383.6,0.0,True,False
TB28F8F08F4,2024-11,2024-11-21,741.3,752.7,11.4,False,False
T741A1119FA,2024-11,2024-11-24,375.0,396.7,21.7,False,False
T26862D1A4A,2024-11,2024-11-22,1644.4,1644.4,0.0,True,False
TCB96D14BFD,2024-11,2024-11-20,609.5,620.1,10.6,False,False
TF07D19AE17,2024-11,2024-11-24,260.4,293.4,33.0,False,False
T7AE1E63696,2024-11,2024-11-25,1386.8,1397.4,10.6,False,False
TEA687BEEC8,2024-11,2024-11-23,391.1,405.1,14.0,False,False
T5C97BD73CE,2024-11,2024-11-25,1463.1,1481.9,18.8,False,False
T64DF103F27,2024-11,2024-11-24,313.8,326.8,13.0,False,False
T962D5133B5,2024-11,2024-11-23,1179.0,1196.8,17.8,False,False
TFAE2AFD636,2024-11,2024-11-25,1365.7,1373.1,7.4,False,False
T8237A9AE83,2024-11,2024-11-25,402.5,417.1,14.6,False,False
T124789ED12,2024-11,2024-11-25,834.5,842.0,7.5,False,False
T77D8F1F07B,2024-11,2024-11-20,841.3,895.7,54.4,False,False
T88E01EE6A9,2024-11,2024-11-20,601.3,625.6,24.3,False,False
TCCA2F0E6D1,2024-11,2024-11-20,445.2,462.9,17.7,False,False
TE7C4074532,2024-11,2024-11-21,283.7,307.8,24.1,False,False
TE08ACE6D71,2024-11,2024-11-21,1435.4,1449.3,13.9,False,False
TF5AB4BC37D,2024-11,2024-11-23,467.0,476.9,9.9,False,False
T31A37C291B,2024-11,2024-11-22,116.5,130.4,13.9,False,False
T85072A41C6,2024-11,2024-11-20,1271.0,,,False,False
T3DB8E8C91B,2024-11,2024-11-24,978.2,996.4,18.2,False,False
T1F21C0A526,2024-11,2024-11-21,284.0,307.3,23.3,False,False
TC653350390,2024-11,2024-11-25,1377.8,1386.3,8.5,False,False
TF357DF2C85,2024-11,2024-11-20,581.0,600.0,19.0,False,False
TC2B54F643A,2024-11,2024-11-22,338.3,350.0,11.7,False,False
T62A907AFA1,2024-11,2024-11-25,598.9,606.2,7.3,False,False
T9B926E1A60,2024-11,2024-11-21,808.6,816.0,7.4,False,False
T95A557D58C,2024-11,2024-11-24,1268.7,1408.5,139.8,False,False
T4FD73F8DF8,2024-11,2024-11-20,208.3,214.0,5.7,False,False
TAA9E781779,2024-11,2024-11-22,1071.6,1086.0,14.4,False,False
T5AB667FA59,2024-11,2024-11-23,1143.2,1162.7,19.5,False,False
T2FB8838715,2024-11,2024-11-23,1476.9,1499.2,22.3,False,False
TDC0B728E72,2024-11,2024-11-23,965.0,1021.3,56.3,False,False
T500E1E73A5,2024-11,2024-11-22,823.8,835.6,11.8,False,False
T518D652731,2024-11,2024-11-20,581.3,600.7,19.4,False,False
T5F78380FF1,2024-11,2024-11-25,837.9,849.9,12.0,False,False
T2269F4C04A,2024-11,2024-11-20,1017.4,1066.8,49.4,False,False
T75D0C6EEF9,2024-11,2024-11-23,1487.8,1629.8,142.0,False,False
T08C84C6180,2024-11,2024-11-20,295.7,313.2,17.5,False,False
TBE3328794F,2024-11,2024-11-23,1019.7,1027.3,7.6,False,False
T7BF732B1D4,2024-11,2024-11-22,1110.8,1121.1,10.3,False,False
T680C591820,2024-11,2024-11-25,1116.4,1121.7,5.3,False,False
T87B30A11CA,2024-11,2024-11-21,1487.3,1499.1,11.8,False,False
T2C69DDD554,2024-11,2024-11-20,915.5,962.9,47.4,False,False
TB5DCDB3D2B,2024-11,2024-11-21,1347.5,1354.7,7.2,False,False
TF1BF705581,2024-11,2024-11-24,710.1,733.3,23.2,False,False
T7861C2062B,2024-11,2024-11-25,1670.9,1700.4,29.5,False,False
T3E7A117328,2024-11,2024-11-23,380.0,393.5,13.5,False,False
T626DE7D352,2024-11,2024-11-21,1175.2,1229.3,54.1,False,False
T30CED3EF6B,2024-11,2024-11-21,954.7,972.6,17.9,False,False
T6F621D315F,2024-11,2024-11-25,256.5,279.1,22.6,False,False
T5AEAFABEEB,2024-11,2024-11-22,997.3,1012.1,14.8,False,False
T6E1A658692,2024-11,2024-11-21,577.3,595.1,17.8,False,False
TDFD739AFF7,2024-11,2024-11-22,1377.8,1392.5,14.7,False,False
T0E7497BE87,2024-11,2024-11-25,281.7,295.5,13.8,False,False
T63245D9338,2024-11,2024-11-23,313.2,329.5,16.3,False,False
T2FC1A9FEB9,2024-11,2024-11-21,361.9,375.8,13.9,False,False
TE5572E3B77,2024-11,2024-11-23,1478.1,1485.9,7.8,False,False
T93AE74FC8C,2024-11,2024-11-24,879.4,897.1,17.7,False,False
TCE4F3C1854,2024-11,2024-11-25,1689.8,1718.2,28.4,False,False
T623FDA0FEC,2024-11,2024-11-24,551.7,593.4,41.7,False,True
T6FCD9FC327,2024-11,2024-11-20,431.1,436.8,5.7,False,False
T26D49D2B10,2024-11,2024-11-24,946.8,1026.5,79.7,False,True
T6B0F45148F,2024-11,2024-11-20,906.7,987.3,80.6,False,False
T5DA6DABC22,2024-11,2024-11-21,594.8,611.4,16.6,False,False
T4C0FAA9237,2024-11,2024-11-20,885.8,906.9,21.1,False,False
T629B85F6AE,2024-11,2024-11-25,1398.5,1398.5,0.0,True,False
TE6221DA147,2024-11,2024-11-20,803.3,814.0,10.7,False,False
T7092CB932F,2024-11,2024-11-22,1308.3,1325.6,17.3,False,False
T38F3AD60D6,2024-11,2024-11-22,395.1,410.7,15.6,False,False
T051D6304AA,2024-11,2024-11-22,1032.6,1047.5,14.9,False,False
T1677509027,2024-11,2024-11-22,452.0,464.1,12.1,False,False
TCE43CAAFDD,2024-11,2024-11-21,1004.1,1016.4,12.3,False,False
TD6051C60DD,2024-11,2024-11-25,1246.4,1279.9,33.5,False,False
TD81C7B0AC7,2024-11,2024-11-20,1486.3,1499.0,12.7,False,False
TEB9B6A4FBC,2024-11,2024-11-22,839.2,839.2,0.0,True,False
T8E67D26322,2024-11,2024-11-22,1616.3,1632.4,16.1,False,False
T0E8259349E,2024-11,2024-11-21,230.5,249.6,19.1,False,False
TEC586A8374,2024-11,2024-11-25,1001.7,1014.2,12.5,False,False
T1E40F3A239,2024-11,2024-11-21,1042.5,1054.7,12.2,False,False
T716C530DED,2024-11,2024-11-22,540.0,557.8,17.8,False,False
T7562476AEF,2024-11,2024-11-23,1540.9,1561.9,21.0,False,False
TB460453C4D,2024-11,2024-11-21,266.7,283.7,17.0,False,False
T4A69C0BA6F,2024-11,2024-11-21,493.5,511.0,17.5,False,False
TB3006B8F03,2024-11,2024-11-21,729.6,744.8,15.2,False,False
TED3E393477,2024-11,2024-11-22,1527.5,1545.9,18.4,False,False
TA014F1FF15,2024-11,2024-11-24,1107.7,1125.7,18.0,False,False
T08D24C843D,2024-11,2024-11-21,311.5,333.8,22.3,False,False
T328C38D103,2024-11,2024-11-22,1585.8,1604.0,18.2,False,False
T5D52776F44,2024-11,2024-11-25,443.1,450.4,7.3,False,False
T350C7F0CAD,2024-11,2024-11-25,514.1,527.0,12.9,False,False
TE4BF83F9A5,2024-11,2024-11-23,1352.8,1375.5,22.7,False,False
T363192FB18,2024-11,2024-11-22,1012.1,1032.4,20.3,False,False
TE7D390D6E1,2024-11,2024-11-21,909.3,932.5,23.2,False,False
TEAED0D702E,2024-11,2024-11-21,958.3,970.7,12.4,False,False
T76D2631BBE,2024-11,2024-11-22,1229.4,1245.9,16.5,False,False
T41D9DAD65E,2024-11,2024-11-22,619.1,626.6,7.5,False,False
T4FB688BCF2,2024-11,2024-11-24,1112.6,1125.7,13.1,False,False
T49C247A691,2024-11,2024-11-25,555.4,573.2,17.8,False,False
TAD97E4B580,2024-11,2024-11-25,157.2,171.7,14.5,False,False
TA6D3C701E5,2024-11,2024-11-22,316.7,332.5,15.8,False,False
T1629374829,2024-11,2024-11-25,672.2,705.8,33.6,False,False
