id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio,fecha_lectura,lectura_inicial,lectura_final,consumo_valido,consumo_atipico,consumo_acotado,lectura_inconsistente,tiene_fuga,privada,tipo_ocupante,fecha_alta,incluye_alcantarillado,incluye_saneamiento,periodo_fecha,anio,mes,dias_atraso
T2D884BEE59,2024-12,2024-12-26,2025-01-15,2025-01-07,True,18.8,254.2,25.42,0.0,279.62,True,domestico,0.0,2024-12-23,1149.5,1168.3,True,False,18.8,False,False,La Cañada,domestico,2019-03-02,True,False,2024-12-01,2024,12,-8.0
T81E3CAC404,2024-12,2024-12-27,2025-01-16,2025-01-03,True,6.7,115.05,11.51,0.0,126.55,True,domestico,0.0,2024-12-23,1238.4,1245.1,True,False,6.7,False,False,La Noria,domestico,2024-01-21,True,False,2024-12-01,2024,12,-13.0
TB13246DF04,2024-12,2024-12-25,2025-01-14,2025-03-09,True,77.9,1575.1,157.51,0.0,1732.61,False,comercial,1.0,2024-12-22,1770.9,1848.8,True,False,77.9,False,False,La Cañada,comercial,2021-05-04,True,False,2024-12-01,2024,12,54.0
T38FC29870C,2024-12,2024-12-30,2025-01-19,2025-03-14,True,8.8,139.2,13.92,16.7,169.82,False,domestico,1.0,2024-12-25,895.3,904.1,True,False,8.8,False,False,El Pedregal,domestico,2023-03-21,True,True,2024-12-01,2024,12,54.0
T0B952300A6,2024-12,2024-12-26,2025-01-15,2025-01-31,True,12.2,178.3,17.83,21.4,217.53,False,domestico,1.0,2024-12-23,1078.3,1090.5,True,False,12.2,False,False,Villa Serena,domestico,2021-08-24,True,True,2024-12-01,2024,12,16.0
T592EE5AE5A,2024-12,2024-12-28,2025-01-17,2025-02-23,True,18.0,245.0,24.5,0.0,269.5,False,domestico,1.0,2024-12-23,456.2,474.2,True,False,18.0,False,False,San Miguel,domestico,2023-08-01,True,False,2024-12-01,2024,12,37.0
T8AB7B992DC,2024-12,2024-12-24,2025-01-13,2025-01-09,True,11.1,165.65,16.56,19.88,202.09,False,domestico,0.0,2024-12-20,1499.3,1510.4,True,False,11.1,False,False,Sin privada,domestico,2023-02-24,True,True,2024-12-01,2024,12,-4.0
TE13531501B,2024-12,2024-12-27,2025-01-16,2024-12-27,True,0.0,38.0,3.8,4.56,46.36,True,domestico,0.0,2024-12-24,222.3,222.3,False,False,0.0,False,False,Sin privada,domestico,2023-12-23,True,True,2024-12-01,2024,12,-20.0
T603C6A7DDF,2024-12,2024-12-24,2025-01-13,2025-01-02,True,47.0,988.0,98.8,118.56,1205.36,False,comercial,0.0,2024-12-21,1578.8,1625.8,True,False,47.0,False,False,Sin privada,comercial,2019-08-23,True,True,2024-12-01,2024,12,-11.0
T9B1CF87E17,2024-12,2024-12-27,2025-01-16,2024-12-31,True,13.7,195.55,19.55,23.47,238.57,False,domestico,0.0,2024-12-23,551.7,565.4,True,False,13.7,False,False,Sin privada,domestico,2019-03-28,True,True,2024-12-01,2024,12,-16.0
T7E47E27FFB,2024-12,2024-12-28,2025-01-17,2025-01-12,True,10.9,163.35,16.34,19.6,199.29,False,domestico,0.0,2024-12-25,1037.3,1048.2,True,False,10.9,False,False,Los Encinos,domestico,2021-04-24,True,True,2024-12-01,2024,12,-5.0
T2FE3E18EED,2024-12,2024-12-27,2025-01-16,2025-01-08,True,13.2,189.8,18.98,22.78,231.56,False,domestico,0.0,2024-12-23,985.3,998.5,True,False,13.2,False,False,El Mirador,domestico,2024-06-06,True,True,2024-12-01,2024,12,-8.0
T518FD2CD05,2024-12,2024-12-25,2025-01-14,2025-01-11,True,15.8,219.7,21.97,26.36,268.03,False,domestico,0.0,2024-12-22,700.2,716.0,True,False,15.8,False,False,Sin privada,domestico,2019-12-09,True,True,2024-12-01,2024,12,-3.0
TCA03B52F53,2024-12,2024-12-28,2025-01-17,2025-01-16,True,13.0,187.5,18.75,22.5,228.75,False,domestico,0.0,2024-12-23,299.8,312.8,True,False,13.0,False,False,El Mirador,domestico,2021-11-15,True,True,2024-12-01,2024,12,-1.0
TC97F0C81C8,2024-12,2024-12-26,2025-01-15,2025-03-17,True,111.9,3169.4,0.0,380.33,3549.73,False,industrial,1.0,2024-12-23,1388.9,1500.8,True,False,111.9,False,False,Los Fresnos,industrial,2019-02-14,False,True,2024-12-01,2024,12,61.0
T5825BB17FC,2024-12,2024-12-30,2025-01-19,2025-01-05,True,57.0,1178.0,117.8,141.36,1437.16,True,comercial,0.0,2024-12-25,433.1,490.1,True,False,57.0,False,False,Santa Teresa,comercial,2023-03-23,True,True,2024-12-01,2024,12,-14.0
TC5E185C6E8,2024-12,2024-12-23,2025-01-12,2025-01-03,True,11.9,174.85,17.48,20.98,213.32,False,domestico,0.0,2024-12-21,141.3,153.2,True,False,11.9,False,False,Los Fresnos,domestico,2024-04-06,True,True,2024-12-01,2024,12,-9.0
TEAD9E81003,2024-12,2024-12-27,2025-01-16,2025-03-25,True,11.7,172.55,17.25,20.71,210.51,False,domestico,1.0,2024-12-23,790.1,801.8,True,False,11.7,False,False,Villa Serena,domestico,2019-01-09,True,True,2024-12-01,2024,12,68.0
TE23D5A574A,2024-12,2024-12-29,2025-01-18,2025-01-17,True,10.5,158.75,15.88,19.05,193.68,False,domestico,0.0,2024-12-25,835.6,846.1,True,False,10.5,False,False,Sin privada,domestico,2022-11-16,True,True,2024-12-01,2024,12,-1.0
T04048D53A3,2024-12,2024-12-28,2025-01-17,2025-01-06,True,7.9,128.85,12.89,0.0,141.74,False,domestico,0.0,2024-12-23,651.5,659.4,True,False,7.9,False,False,La Cañada,domestico,2019-05-20,True,False,2024-12-01,2024,12,-11.0
TE1AA9E77A7,2024-12,2024-12-28,2025-01-17,2025-02-11,True,0.0,38.0,3.8,0.0,41.8,False,domestico,1.0,2024-12-24,922.7,922.7,False,False,0.0,False,False,El Mirador,domestico,2022-04-08,True,False,2024-12-01,2024,12,25.0
TC54C99BA73,2024-12,2024-12-27,2025-01-16,2025-01-05,True,30.0,520.0,52.0,62.4,634.4,False,publico,0.0,2024-12-22,597.9,627.9,True,False,30.0,False,False,Sin privada,publico,2022-10-17,True,True,2024-12-01,2024,12,-11.0
T013C0F8B57,2024-12,2024-12-26,2025-01-15,2024-12-29,True,12.9,186.35,18.64,22.36,227.35,False,domestico,0.0,2024-12-24,1311.1,1324.0,True,False,12.9,False,False,Los Fresnos,domestico,2022-05-05,True,True,2024-12-01,2024,12,-17.0
T3C23C0A42C,2024-12,2024-12-25,2025-01-14,2025-01-05,True,20.7,276.05,27.6,0.0,303.65,False,domestico,0.0,2024-12-22,887.2,907.9,True,False,20.7,False,False,Sin privada,domestico,2021-09-14,True,False,2024-12-01,2024,12,-9.0
TEDB2598366,2024-12,2024-12-25,2025-01-14,2025-01-11,True,11.8,173.7,17.37,0.0,191.07,False,domestico,0.0,2024-12-20,1143.5,1155.3,True,False,11.8,False,False,El Mirador,domestico,2019-11-21,True,False,2024-12-01,2024,12,-3.0
T03D524AC98,2024-12,2024-12-26,2025-01-15,2025-01-09,True,16.6,228.9,22.89,27.47,279.26,False,domestico,0.0,2024-12-23,1393.6,1410.2,True,False,16.6,False,False,Sin privada,domestico,2020-02-23,True,True,2024-12-01,2024,12,-6.0
T9B658694D7,2024-12,2024-12-26,2025-01-15,2025-03-05,True,0.0,38.0,3.8,4.56,46.36,False,domestico,1.0,2024-12-24,572.8,572.8,False,False,0.0,False,False,La Cañada,domestico,2023-07-24,True,True,2024-12-01,2024,12,49.0
T827DB403EF,2024-12,2024-12-23,2025-01-12,2025-01-06,True,2.2,63.3,6.33,7.6,77.23,False,domestico,0.0,2024-12-20,1003.0,1005.2,True,False,2.2,False,False,Las Palmas,domestico,2023-03-26,True,True,2024-12-01,2024,12,-6.0
TD5960FA89C,2024-12,2024-12-26,2025-01-15,2025-03-04,True,17.7,241.55,24.16,28.99,294.69,False,domestico,1.0,2024-12-22,1015.1,1032.8,True,False,17.7,False,False,Villa Serena,domestico,2019-06-07,True,True,2024-12-01,2024,12,48.0
TEB9CD6778B,2024-12,2024-12-26,2025-01-15,2025-02-03,True,14.6,205.9,20.59,24.71,251.2,False,domestico,1.0,2024-12-23,1380.0,1394.6,True,False,14.6,False,False,El Mirador,domestico,2020-06-14,True,True,2024-12-01,2024,12,19.0
TCFB896C903,2024-12,2024-12-28,2025-01-17,2025-01-13,True,11.7,172.55,17.25,20.71,210.51,False,domestico,0.0,2024-12-25,619.4,631.1,True,False,11.7,False,False,Sin privada,domestico,2022-06-09,True,True,2024-12-01,2024,12,-4.0
T4EBE5132B6,2024-12,2024-12-26,2025-01-15,2025-01-25,True,13.9,197.85,19.79,0.0,217.63,False,domestico,1.0,2024-12-22,738.7,752.6,True,False,13.9,False,False,Los Fresnos,domestico,2024-02-03,True,False,2024-12-01,2024,12,10.0
TD6D7800440,2024-12,2024-12-26,2025-01-15,2025-03-23,True,13.3,190.95,19.1,22.91,232.96,False,domestico,1.0,2024-12-23,1342.4,1355.7,True,False,13.3,False,False,Los Fresnos,domestico,2022-06-10,True,True,2024-12-01,2024,12,67.0
TB1AE49FA20,2024-12,2024-12-22,2025-01-11,2024-12-28,True,7.2,120.8,12.08,14.5,147.38,False,domestico,0.0,2024-12-20,496.4,503.6,True,False,7.2,False,False,Villa Serena,domestico,2021-06-10,True,True,2024-12-01,2024,12,-14.0
TF4940B0970,2024-12,2024-12-27,2025-01-16,2024-12-29,True,12.2,178.3,17.83,21.4,217.53,False,domestico,0.0,2024-12-24,1056.7,1068.9,True,False,12.2,False,False,Sin privada,domestico,2022-05-01,True,True,2024-12-01,2024,12,-18.0
T6492EC951E,2024-12,2024-12-28,2025-01-17,2024-12-31,True,55.9,1157.1,115.71,138.85,1411.66,False,comercial,0.0,2024-12-23,477.1,533.0,True,False,55.9,False,False,El Mirador,comercial,2022-06-09,True,True,2024-12-01,2024,12,-17.0
T5B2FD74A85,2024-12,2024-12-23,2025-01-12,2025-01-03,True,20.0,268.0,26.8,32.16,326.96,False,domestico,0.0,2024-12-21,1285.7,1305.7,True,False,20.0,False,False,Villa Serena,domestico,2023-10-24,True,True,2024-12-01,2024,12,-9.0
TCF1A6CDF80,2024-12,2024-12-27,2025-01-16,2025-01-15,True,19.6,263.4,26.34,31.61,321.35,True,domestico,0.0,2024-12-25,328.6,,True,False,,False,False,Sin privada,domestico,2019-05-12,True,True,2024-12-01,2024,12,-1.0
TBA965CD37E,2024-12,2024-12-26,2025-01-15,2025-03-17,True,16.2,224.3,22.43,26.92,273.65,False,domestico,1.0,2024-12-24,223.6,239.8,True,False,16.2,False,False,Sin privada,domestico,2020-10-01,True,True,2024-12-01,2024,12,61.0
T8917AF33E8,2024-12,2024-12-25,2025-01-14,2025-02-02,True,87.5,1757.5,175.75,210.9,2144.15,False,comercial,1.0,2024-12-22,655.9,743.4,True,False,87.5,False,False,Sin privada,comercial,2024-03-10,True,True,2024-12-01,2024,12,19.0
T4F696F6C0E,2024-12,2024-12-27,2025-01-16,2025-01-11,True,12.3,328.7,0.0,39.44,368.14,False,comercial,0.0,2024-12-23,249.0,261.3,True,False,12.3,False,False,El Pedregal,comercial,2021-03-04,False,True,2024-12-01,2024,12,-5.0
TFB9BD0FCA4,2024-12,2024-12-27,2025-01-16,2025-01-12,True,0.0,95.0,9.5,11.4,115.9,True,comercial,0.0,2024-12-24,1513.3,1513.3,False,False,0.0,False,False,El Mirador,comercial,2024-02-04,True,True,2024-12-01,2024,12,-4.0
T6372E1147F,2024-12,2024-12-24,2025-01-13,2024-12-28,True,15.4,215.1,0.0,25.81,240.91,True,domestico,0.0,2024-12-20,976.8,992.2,True,False,15.4,False,False,Sin privada,domestico,2022-02-24,False,True,2024-12-01,2024,12,-16.0
T8B4FC280C2,2024-12,2024-12-26,2025-01-15,2024-12-30,True,13.8,196.7,19.67,23.6,239.97,False,domestico,0.0,2024-12-23,389.6,403.4,True,False,13.8,False,False,Sin privada,domestico,2022-05-20,True,True,2024-12-01,2024,12,-16.0
T0AF0DD2FE5,2024-12,2024-12-29,2025-01-18,2025-03-20,True,13.3,190.95,19.1,22.91,232.96,False,domestico,1.0,2024-12-25,932.1,945.4,True,False,13.3,False,False,El Pedregal,domestico,2022-12-20,True,True,2024-12-01,2024,12,61.0
T9BABD62590,2024-12,2024-12-26,2025-01-15,2025-03-30,True,41.7,887.3,88.73,0.0,976.03,False,comercial,1.0,2024-12-23,1000.9,1042.6,True,False,41.7,False,False,Sin privada,comercial,2022-05-08,True,False,2024-12-01,2024,12,74.0
TBBD0028CDB,2024-12,2024-12-23,2025-01-12,2024-12-23,True,12.7,184.05,18.4,22.09,224.54,False,domestico,0.0,2024-12-21,808.3,821.0,True,False,12.7,False,False,Sin privada,domestico,2020-10-16,True,True,2024-12-01,2024,12,-20.0
T30E453AB34,2024-12,2024-12-28,2025-01-17,2024-12-30,True,17.3,236.95,23.7,28.43,289.08,False,domestico,0.0,2024-12-25,884.5,901.8,True,False,17.3,False,False,Sin privada,domestico,2022-05-09,True,True,2024-12-01,2024,12,-18.0
T7DC59256DC,2024-12,2024-12-27,2025-01-16,2025-02-13,True,24.5,319.75,31.98,38.37,390.1,False,domestico,1.0,2024-12-23,472.7,497.2,True,False,24.5,False,False,Los Fresnos,domestico,2021-06-15,True,True,2024-12-01,2024,12,28.0
TCC371206BC,2024-12,2024-12-25,2025-01-14,2024-12-29,True,14.2,201.3,20.13,24.16,245.59,False,domestico,0.0,2024-12-22,405.1,419.3,True,False,14.2,False,False,El Pedregal,domestico,2022-02-05,True,True,2024-12-01,2024,12,-16.0
TDEF092A4C5,2024-12,2024-12-23,2025-01-12,2025-02-20,True,12.4,180.6,18.06,21.67,220.33,False,domestico,1.0,2024-12-20,1356.9,1369.3,True,False,12.4,False,False,El Mirador,domestico,2021-03-26,True,True,2024-12-01,2024,12,39.0
TE13FCEC631,2024-12,2024-12-28,2025-01-17,2025-02-12,True,19.3,259.95,26.0,0.0,285.95,False,domestico,1.0,2024-12-23,989.0,1008.3,True,False,19.3,False,False,Los Encinos,domestico,2020-04-10,True,False,2024-12-01,2024,12,26.0
T7C3F6A8162,2024-12,2024-12-27,2025-01-16,2025-01-14,True,16.6,228.9,22.89,27.47,279.26,False,domestico,0.0,2024-12-24,1287.1,1303.7,True,False,16.6,False,False,Los Fresnos,domestico,2019-08-20,True,True,2024-12-01,2024,12,-2.0
T0F4A3A74ED,2024-12,2024-12-28,2025-01-17,2025-01-09,True,23.0,302.5,30.25,36.3,369.05,False,domestico,0.0,2024-12-23,701.5,724.5,True,False,23.0,False,False,Villa Serena,domestico,2020-12-12,True,True,2024-12-01,2024,12,-8.0
T5BEF82BC17,2024-12,2024-12-26,2025-01-15,2024-12-31,True,13.5,193.25,19.33,23.19,235.76,False,domestico,0.0,2024-12-22,1225.8,1239.3,True,False,13.5,False,False,Sin privada,domestico,2019-05-18,True,True,2024-12-01,2024,12,-15.0
T07AC5856A4,2024-12,2024-12-26,2025-01-15,2025-01-02,True,12.6,182.9,18.29,21.95,223.14,True,domestico,0.0,2024-12-24,551.2,563.8,True,False,12.6,False,False,La Cañada,domestico,2024-03-30,True,True,2024-12-01,2024,12,-13.0
T0185184B59,2024-12,2024-12-22,2025-01-11,2024-12-30,True,10.7,161.05,16.11,19.33,196.48,False,domestico,0.0,2024-12-20,1082.5,1093.2,True,False,10.7,False,False,Sin privada,domestico,2021-02-19,True,True,2024-12-01,2024,12,-12.0
T79F8E1FAE8,2024-12,2024-12-23,2025-01-12,2024-12-30,True,11.6,171.4,17.14,20.57,209.11,False,domestico,0.0,2024-12-20,141.1,152.7,True,False,11.6,False,False,Villa Serena,domestico,2021-03-24,True,True,2024-12-01,2024,12,-13.0
T4D40D256FE,2024-12,2024-12-28,2025-01-17,2025-03-16,True,20.8,277.2,27.72,33.26,338.18,False,domestico,1.0,2024-12-23,897.0,917.8,True,False,20.8,False,False,La Cañada,domestico,2023-01-17,True,True,2024-12-01,2024,12,58.0
TE74495FCDD,2024-12,2024-12-26,2025-01-15,2025-02-24,True,9.9,151.85,15.19,18.22,185.26,False,domestico,1.0,2024-12-21,1447.6,,True,False,,False,False,Sin privada,domestico,2022-04-22,True,True,2024-12-01,2024,12,40.0
TAD9ED625D1,2024-12,2024-12-25,2025-01-14,2025-03-14,True,19.4,261.1,26.11,0.0,287.21,False,domestico,1.0,2024-12-22,1301.8,1321.2,True,False,19.4,False,False,El Pedregal,domestico,2022-02-26,True,False,2024-12-01,2024,12,59.0
TE7328B9E12,2024-12,2024-12-25,2025-01-14,2024-12-30,True,5.9,105.85,0.0,12.7,118.55,False,domestico,0.0,2024-12-23,579.0,584.9,True,False,5.9,False,False,Sin privada,domestico,2020-08-04,False,True,2024-12-01,2024,12,-15.0
T5FC1C50126,2024-12,2024-12-25,2025-01-14,2024-12-26,True,0.0,38.0,0.0,4.56,42.56,False,domestico,0.0,2024-12-23,1005.6,1005.6,False,False,0.0,False,False,Villa Serena,domestico,2019-10-12,False,True,2024-12-01,2024,12,-19.0
T203C71CAC2,2024-12,2024-12-27,2025-01-16,2025-01-07,True,19.3,259.95,26.0,31.19,317.14,False,domestico,0.0,2024-12-24,1481.8,1501.1,True,False,19.3,False,False,Los Encinos,domestico,2021-12-09,True,True,2024-12-01,2024,12,-9.0
T1D1F227112,2024-12,2024-12-24,2025-01-13,2024-12-24,True,12.7,184.05,18.4,0.0,202.45,True,domestico,0.0,2024-12-20,593.1,605.8,True,False,12.7,False,False,El Mirador,domestico,2023-06-03,True,False,2024-12-01,2024,12,-20.0
TF62BDC6E96,2024-12,2024-12-25,2025-01-14,2025-01-08,True,15.2,383.8,38.38,46.06,468.24,False,comercial,0.0,2024-12-20,1485.4,1500.6,True,False,15.2,False,False,La Noria,comercial,2021-10-06,True,True,2024-12-01,2024,12,-6.0
T5D35014BC6,2024-12,2024-12-24,2025-01-13,2025-03-25,True,7.1,119.65,11.96,14.36,145.97,False,domestico,1.0,2024-12-20,1547.7,1554.8,True,False,7.1,False,False,Villa Serena,domestico,2019-03-30,True,True,2024-12-01,2024,12,71.0
T9C80DA594D,2024-12,2024-12-26,2025-01-15,2025-01-08,True,9.9,151.85,15.19,18.22,185.26,False,domestico,0.0,2024-12-22,621.1,631.0,True,False,9.9,False,False,Sin privada,domestico,2021-05-12,True,True,2024-12-01,2024,12,-7.0
T575100FEE6,2024-12,2024-12-26,2025-01-15,2025-02-17,True,37.3,466.95,46.7,56.03,569.68,False,domestico,1.0,2024-12-22,241.3,278.6,True,False,37.3,False,False,Los Encinos,domestico,2021-05-20,True,True,2024-12-01,2024,12,33.0
TFF833858D4,2024-12,2024-12-27,2025-01-16,2025-01-13,True,10.2,155.3,15.53,18.64,189.47,False,domestico,0.0,2024-12-24,1543.3,1553.5,True,False,10.2,False,False,La Cañada,domestico,2024-03-19,True,True,2024-12-01,2024,12,-3.0
T44C452513D,2024-12,2024-12-24,2025-01-13,2024-12-25,True,21.3,282.95,28.3,33.95,345.2,False,domestico,0.0,2024-12-22,679.1,700.4,True,False,21.3,False,False,Sin privada,domestico,2020-09-29,True,True,2024-12-01,2024,12,-19.0
TC11C4F89B7,2024-12,2024-12-30,2025-01-19,2025-01-16,True,26.0,337.0,33.7,40.44,411.14,False,domestico,0.0,2024-12-25,272.1,298.1,True,False,26.0,False,False,Los Fresnos,domestico,2022-03-02,True,True,2024-12-01,2024,12,-3.0
T519E11C12F,2024-12,2024-12-27,2025-01-16,2024-12-28,True,10.5,158.75,15.88,19.05,193.68,False,domestico,0.0,2024-12-25,185.6,196.1,True,False,10.5,False,False,Sin privada,domestico,2019-03-03,True,True,2024-12-01,2024,12,-19.0
T1D1C3809AD,2024-12,2024-12-22,2025-01-11,2024-12-29,True,39.7,665.5,66.55,79.86,811.91,True,publico,0.0,2024-12-20,845.6,885.3,True,False,39.7,False,False,Sin privada,publico,2020-07-30,True,True,2024-12-01,2024,12,-13.0
T2F89E8ED6F,2024-12,2024-12-29,2025-01-18,2025-02-21,True,17.4,238.1,23.81,28.57,290.48,False,domestico,1.0,2024-12-25,1282.5,1299.9,True,False,17.4,False,False,Sin privada,domestico,2023-01-10,True,True,2024-12-01,2024,12,34.0
TED624C9B29,2024-12,2024-12-28,2025-01-17,2025-03-23,True,20.9,278.35,27.84,33.4,339.59,False,domestico,1.0,2024-12-25,1278.5,1299.4,True,False,20.9,False,False,La Cañada,domestico,2020-09-29,True,True,2024-12-01,2024,12,65.0
T80599540B9,2024-12,2024-12-28,2025-01-17,2025-03-02,True,27.3,351.95,35.2,42.23,429.38,False,domestico,1.0,2024-12-23,232.2,259.5,True,False,27.3,False,False,Sin privada,domestico,2021-05-23,True,True,2024-12-01,2024,12,44.0
T99F86EAA03,2024-12,2024-12-26,2025-01-15,2024-12-26,True,26.4,341.6,34.16,0.0,375.76,False,domestico,0.0,2024-12-22,745.6,772.0,True,False,26.4,False,False,Villa Serena,domestico,2023-08-07,True,False,2024-12-01,2024,12,-20.0
T48E474E620,2024-12,2024-12-26,2025-01-15,2024-12-28,True,19.2,258.8,25.88,31.06,315.74,False,domestico,0.0,2024-12-23,1232.6,1251.8,True,False,19.2,False,False,Los Fresnos,domestico,2021-08-23,True,True,2024-12-01,2024,12,-18.0
T62F138B69F,2024-12,2024-12-25,2025-01-14,2025-01-06,True,26.1,338.15,33.82,40.58,412.54,True,domestico,0.0,2024-12-22,1259.7,1285.8,True,False,26.1,False,False,El Mirador,domestico,2022-11-13,True,True,2024-12-01,2024,12,-8.0
T0ABCC73F5F,2024-12,2024-12-25,2025-01-14,2024-12-27,True,12.8,185.2,18.52,0.0,203.72,False,domestico,0.0,2024-12-20,1256.6,1269.4,True,False,12.8,False,False,La Cañada,domestico,2020-09-21,True,False,2024-12-01,2024,12,-18.0
T451A03E5F4,2024-12,2024-12-27,2025-01-16,2024-12-27,True,36.8,794.2,79.42,95.3,968.92,False,comercial,0.0,2024-12-22,680.1,716.9,True,False,36.8,False,False,Los Encinos,comercial,2022-10-05,True,True,2024-12-01,2024,12,-20.0
T28A5C3A212,2024-12,2024-12-27,2025-01-16,2025-03-11,True,8.6,136.9,13.69,16.43,167.02,False,domestico,1.0,2024-12-23,842.1,850.7,True,False,8.6,False,False,La Cañada,domestico,2022-05-24,True,True,2024-12-01,2024,12,54.0
T9BF23AC92B,2024-12,2024-12-26,2025-01-15,2024-12-30,True,16.4,406.6,40.66,48.79,496.05,False,comercial,0.0,2024-12-21,964.5,980.9,True,False,16.4,False,False,Sin privada,comercial,2022-07-08,True,True,2024-12-01,2024,12,-16.0
T8D847ABAD5,2024-12,2024-12-25,2025-01-14,2025-01-10,True,8.8,139.2,13.92,16.7,169.82,True,domestico,0.0,2024-12-21,831.9,840.7,True,False,8.8,False,False,Sin privada,domestico,2019-04-08,True,True,2024-12-01,2024,12,-4.0
T79AD100612,2024-12,2024-12-28,2025-01-17,2025-01-14,True,17.0,233.5,23.35,28.02,284.87,False,domestico,0.0,2024-12-24,1132.0,1149.0,True,False,17.0,False,False,Villa Serena,domestico,2024-04-06,True,True,2024-12-01,2024,12,-3.0
T595C48877B,2024-12,2024-12-27,2025-01-16,2025-01-07,True,14.2,201.3,20.13,24.16,245.59,True,domestico,0.0,2024-12-25,996.2,1010.4,True,False,14.2,False,False,Los Fresnos,domestico,2019-10-14,True,True,2024-12-01,2024,12,-9.0
T7E1F631507,2024-12,2024-12-25,2025-01-14,2025-01-03,True,18.5,250.75,25.08,30.09,305.91,False,domestico,0.0,2024-12-22,135.2,153.7,True,False,18.5,False,False,El Pedregal,domestico,2019-08-17,True,True,2024-12-01,2024,12,-11.0
T7CEE29F570,2024-12,2024-12-29,2025-01-18,2025-01-04,True,11.6,171.4,0.0,20.57,191.97,False,domestico,0.0,2024-12-24,383.6,395.2,True,False,11.6,False,False,El Pedregal,domestico,2022-11-13,False,True,2024-12-01,2024,12,-14.0
TB28F8F08F4,2024-12,2024-12-24,2025-01-13,2024-12-31,True,11.4,169.1,16.91,20.29,206.3,False,domestico,0.0,2024-12-21,752.7,764.1,True,False,11.4,False,False,La Cañada,domestico,2023-07-14,True,True,2024-12-01,2024,12,-13.0
T741A1119FA,2024-12,2024-12-28,2025-01-17,2025-02-18,True,19.5,262.25,26.23,0.0,288.48,False,domestico,1.0,2024-12-25,396.7,416.2,True,False,19.5,False,False,Sin privada,domestico,2019-02-17,True,False,2024-12-01,2024,12,32.0
T26862D1A4A,2024-12,2024-12-25,2025-01-14,2025-01-07,True,33.1,723.9,72.39,86.87,883.16,False,comercial,0.0,2024-12-22,1644.4,1677.5,True,False,33.1,False,False,Villa Serena,comercial,2019-09-28,True,True,2024-12-01,2024,12,-7.0
TCB96D14BFD,2024-12,2024-12-25,2025-01-14,2025-01-23,True,9.9,151.85,15.19,18.22,185.26,False,domestico,1.0,2024-12-22,620.1,630.0,True,False,9.9,False,False,Sin privada,domestico,2023-08-18,True,True,2024-12-01,2024,12,9.0
TF07D19AE17,2024-12,2024-12-24,2025-01-13,2025-01-10,True,43.8,727.0,72.7,0.0,799.7,False,publico,0.0,2024-12-22,293.4,337.2,True,False,43.8,False,False,Villa Serena,publico,2020-01-05,True,False,2024-12-01,2024,12,-3.0
T7AE1E63696,2024-12,2024-12-26,2025-01-15,2024-12-31,True,8.6,136.9,13.69,16.43,167.02,False,domestico,0.0,2024-12-24,1397.4,1406.0,True,False,8.6,False,False,Los Fresnos,domestico,2023-08-13,True,True,2024-12-01,2024,12,-15.0
TEA687BEEC8,2024-12,2024-12-26,2025-01-15,2025-01-26,True,11.2,166.8,16.68,20.02,203.5,False,domestico,1.0,2024-12-24,405.1,416.3,True,False,11.2,False,False,Los Encinos,domestico,2019-07-28,True,True,2024-12-01,2024,12,11.0
